match_id,team1,team2,toss_winner,toss_decision,venue,winner,h2h_team1_win_pct,avg_runs_per_match,venue_win_pct_team1,venue_win_pct_team2,form_team1,form_team2,toss_winner_won
1082644,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Eden Gardens,Mumbai Indians,32.35,307.25,60.81,76.92,40.0,60.0,0
1082645,Rising Pune Supergiant,Kings XI Punjab,Rising Pune Supergiant,field,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,50.0,318.5,71.43,50.0,80.0,80.0,1
1082646,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Feroz Shah Kotla,Royal Challengers Bangalore,30.0,307.02,41.07,71.43,80.0,0.0,1
1082647,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,Wankhede Stadium,Rising Pune Supergiant,25.0,320.64,62.69,100.0,60.0,80.0,0
1082648,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,M Chinnaswamy Stadium,Kolkata Knight Riders,32.14,311.74,33.33,54.55,60.0,20.0,1
1082649,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,M Chinnaswamy Stadium,Mumbai Indians,67.65,311.74,80.0,54.55,40.0,40.0,1
1082650,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,bat,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,25.0,303.84,62.5,50.0,40.0,80.0,1
1136561,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Wankhede Stadium,Chennai Super Kings,54.05,320.64,62.69,50.0,60.0,40.0,1
1136562,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,40.91,347.6,50.0,80.0,60.0,60.0,1
1136563,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Eden Gardens,Kolkata Knight Riders,43.75,307.25,40.0,60.81,20.0,40.0,1
1136564,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,45.0,308.73,50.0,71.43,40.0,40.0,1
1136565,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,MA Chidambaram Stadium,Chennai Super Kings,34.48,284.78,50.0,77.78,40.0,60.0,1
1136566,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,Sawai Mansingh Stadium,Rajasthan Royals,61.11,303.49,68.09,20.0,20.0,40.0,0
1136567,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,56.52,308.73,66.67,71.43,60.0,60.0,1
1136568,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,M.Chinnaswamy Stadium,Royal Challengers Bangalore,53.85,341.8,50.0,53.33,60.0,20.0,1
1136569,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Wankhede Stadium,Delhi Daredevils,50.0,320.64,62.69,25.0,40.0,40.0,1
1136570,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Eden Gardens,Sunrisers Hyderabad,67.86,307.25,60.81,25.0,40.0,80.0,1
1136571,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,M.Chinnaswamy Stadium,Rajasthan Royals,44.44,341.8,50.0,53.33,40.0,40.0,0
1136572,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,39.13,347.6,80.0,50.0,60.0,60.0,0
1136573,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,Eden Gardens,Kolkata Knight Riders,61.9,307.25,60.81,12.5,40.0,40.0,0
1136574,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Wankhede Stadium,Mumbai Indians,56.25,320.64,62.69,30.0,40.0,40.0,0
1136575,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Sawai Mansingh Stadium,Kolkata Knight Riders,50.0,303.49,68.09,50.0,60.0,40.0,1
1136576,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,31.25,347.6,80.0,50.0,60.0,80.0,1
1136577,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Maharashtra Cricket Association Stadium,Chennai Super Kings,55.17,318.5,83.33,33.33,60.0,40.0,0
1136578,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Eden Gardens,Kings XI Punjab,66.67,307.25,60.81,27.27,60.0,60.0,1
1136579,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,M.Chinnaswamy Stadium,Royal Challengers Bangalore,30.0,341.8,50.0,53.33,20.0,40.0,1
1136580,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajiv Gandhi International Stadium,Chennai Super Kings,71.43,308.73,33.33,71.43,60.0,60.0,0
1136581,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Sawai Mansingh Stadium,Rajasthan Royals,51.72,303.49,28.57,68.09,40.0,40.0,0
1136582,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Arun Jaitley Stadium,Kings XI Punjab,59.09,324.5,50.0,57.14,80.0,20.0,0
1136583,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Wankhede Stadium,Sunrisers Hyderabad,43.48,320.64,14.29,62.69,60.0,20.0,0
1136584,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,M.Chinnaswamy Stadium,Chennai Super Kings,33.33,341.8,53.33,50.0,40.0,80.0,1
1136585,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,68.75,308.73,71.43,50.0,60.0,80.0,0
1136586,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Arun Jaitley Stadium,Delhi Daredevils,38.1,324.5,57.14,50.0,20.0,40.0,0
1136587,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Maharashtra Cricket Association Stadium,Mumbai Indians,45.95,318.5,83.33,66.67,80.0,20.0,1
1136588,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Sawai Mansingh Stadium,Sunrisers Hyderabad,55.0,303.49,33.33,68.09,60.0,60.0,1
1136589,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,M.Chinnaswamy Stadium,Kolkata Knight Riders,43.75,341.8,53.33,100.0,40.0,40.0,1
1136590,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,Maharashtra Cricket Association Stadium,Chennai Super Kings,66.67,318.5,83.33,66.67,60.0,40.0,0
1136591,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,M.Chinnaswamy Stadium,Royal Challengers Bangalore,43.75,341.8,53.33,50.0,20.0,40.0,0
1136592,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Arun Jaitley Stadium,Delhi Daredevils,38.89,324.5,57.14,50.0,20.0,40.0,0
1136593,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Eden Gardens,Kolkata Knight Riders,65.52,307.25,45.45,60.81,80.0,60.0,1
1136594,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Holkar Cricket Stadium,Mumbai Indians,46.15,319.11,50.0,100.0,80.0,40.0,1
1136595,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Maharashtra Cricket Association Stadium,Chennai Super Kings,33.33,318.5,50.0,83.33,40.0,60.0,1
1136596,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,33.33,308.73,50.0,71.43,40.0,60.0,0
1136597,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Wankhede Stadium,Mumbai Indians,67.65,320.64,62.69,11.11,40.0,60.0,0
1136598,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Holkar Cricket Stadium,Kings XI Punjab,57.14,319.11,50.0,50.0,20.0,60.0,1
1136599,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,54.55,308.73,71.43,50.0,80.0,40.0,0
1136600,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,bat,Sawai Mansingh Stadium,Rajasthan Royals,57.14,303.49,68.09,16.67,20.0,60.0,1
1136601,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Eden Gardens,Mumbai Indians,67.65,307.25,76.92,60.81,60.0,40.0,0
1136602,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,Arun Jaitley Stadium,Sunrisers Hyderabad,33.33,324.5,57.14,100.0,40.0,100.0,0
1136603,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Sawai Mansingh Stadium,Rajasthan Royals,55.17,303.49,50.0,68.09,60.0,40.0,0
1136604,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Holkar Cricket Stadium,Kolkata Knight Riders,66.67,319.11,100.0,50.0,40.0,40.0,0
1136605,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Arun Jaitley Stadium,Royal Challengers Bangalore,30.0,324.5,57.14,50.0,40.0,20.0,1
1136606,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Maharashtra Cricket Association Stadium,Chennai Super Kings,28.57,318.5,33.33,83.33,100.0,40.0,1
1136607,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Wankhede Stadium,Rajasthan Royals,51.72,320.64,62.69,50.0,80.0,40.0,1
1136608,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Holkar Cricket Stadium,Royal Challengers Bangalore,53.85,319.11,50.0,50.0,20.0,40.0,1
1136609,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Eden Gardens,Kolkata Knight Riders,50.0,307.25,22.22,60.81,60.0,60.0,1
1136610,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,Wankhede Stadium,Mumbai Indians,53.85,320.64,62.69,45.45,60.0,20.0,0
1136611,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,M.Chinnaswamy Stadium,Royal Challengers Bangalore,45.45,341.8,53.33,50.0,60.0,80.0,0
1136612,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,Arun Jaitley Stadium,Delhi Daredevils,33.33,324.5,57.14,50.0,20.0,60.0,0
1136613,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Sawai Mansingh Stadium,Rajasthan Royals,44.44,303.49,68.09,42.86,60.0,60.0,1
1136614,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Rajiv Gandhi International Stadium,Kolkata Knight Riders,32.14,308.73,71.43,50.0,60.0,60.0,0
1136615,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,bat,Arun Jaitley Stadium,Delhi Daredevils,50.0,324.5,57.14,50.0,40.0,80.0,1
1136616,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Maharashtra Cricket Association Stadium,Chennai Super Kings,39.13,318.5,50.0,83.33,20.0,40.0,1
1136617,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Wankhede Stadium,Chennai Super Kings,28.57,320.64,14.29,50.0,40.0,60.0,1
1136618,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Eden Gardens,Kolkata Knight Riders,50.0,307.25,60.81,22.22,60.0,80.0,0
1136619,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Eden Gardens,Sunrisers Hyderabad,32.14,307.25,25.0,60.81,20.0,80.0,0
1136620,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Wankhede Stadium,Chennai Super Kings,28.57,320.64,14.29,50.0,20.0,60.0,1
1175356,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,MA Chidambaram Stadium,Chennai Super Kings,33.33,284.78,50.0,77.78,60.0,80.0,1
1175357,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Eden Gardens,Kolkata Knight Riders,32.14,307.25,25.0,60.81,20.0,80.0,1
1175358,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Wankhede Stadium,Delhi Capitals,38.46,320.64,100.0,62.69,50.0,60.0,0
1175359,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Sawai Mansingh Stadium,Kings XI Punjab,42.86,303.49,16.67,68.09,0.0,60.0,0
1175360,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,Arun Jaitley Stadium,Chennai Super Kings,41.67,324.5,57.14,50.0,100.0,80.0,0
1175361,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Eden Gardens,Kolkata Knight Riders,66.67,307.25,60.81,27.27,80.0,20.0,0
1175362,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,M.Chinnaswamy Stadium,Mumbai Indians,56.25,341.8,50.0,53.33,40.0,60.0,0
1175363,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,45.0,308.73,50.0,71.43,40.0,20.0,0
1175364,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,53.85,347.6,50.0,80.0,40.0,20.0,1
1175365,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Arun Jaitley Stadium,Delhi Capitals,41.67,324.5,50.0,57.14,80.0,50.0,1
1175366,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,54.55,308.73,71.43,50.0,40.0,40.0,0
1175367,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,MA Chidambaram Stadium,Chennai Super Kings,55.17,284.78,77.78,50.0,100.0,20.0,0
1175368,Kings XI Punjab,Delhi Capitals,Delhi Capitals,field,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,50.0,347.6,80.0,50.0,40.0,66.67,0
1175369,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Sawai Mansingh Stadium,Rajasthan Royals,55.56,303.49,42.86,68.09,20.0,20.0,1
1175370,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Wankhede Stadium,Mumbai Indians,54.05,320.64,62.69,50.0,40.0,100.0,0
1175371,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Arun Jaitley Stadium,Sunrisers Hyderabad,58.33,324.5,57.14,100.0,50.0,60.0,1
1175372,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,M.Chinnaswamy Stadium,Kolkata Knight Riders,43.75,341.8,53.33,100.0,0.0,60.0,1
1178393,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,MA Chidambaram Stadium,Chennai Super Kings,60.87,284.78,77.78,50.0,80.0,60.0,1
1178394,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajiv Gandhi International Stadium,Mumbai Indians,56.52,308.73,66.67,71.43,40.0,60.0,0
1178395,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,M.Chinnaswamy Stadium,Delhi Capitals,44.44,341.8,53.33,100.0,0.0,40.0,1
1178396,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Sawai Mansingh Stadium,Kolkata Knight Riders,50.0,303.49,68.09,50.0,20.0,60.0,1
1178397,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,68.75,347.6,50.0,80.0,60.0,60.0,1
1178398,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,MA Chidambaram Stadium,Chennai Super Kings,34.48,284.78,50.0,77.78,80.0,80.0,1
1178399,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Wankhede Stadium,Mumbai Indians,46.15,320.64,45.45,62.69,60.0,60.0,1
1178400,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Sawai Mansingh Stadium,Chennai Super Kings,44.83,303.49,68.09,50.0,20.0,80.0,1
1178401,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Eden Gardens,Delhi Capitals,41.67,307.25,60.81,100.0,60.0,40.0,1
1178402,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Wankhede Stadium,Rajasthan Royals,51.72,320.64,62.69,50.0,80.0,20.0,1
1178403,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Punjab Cricket Association IS Bindra Stadium,Royal Challengers Bangalore,53.85,347.6,80.0,100.0,60.0,0.0,1
1178404,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Eden Gardens,Chennai Super Kings,34.48,307.25,60.81,45.45,40.0,80.0,1
1178405,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajiv Gandhi International Stadium,Delhi Capitals,58.33,308.73,100.0,71.43,60.0,60.0,0
1178406,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Wankhede Stadium,Mumbai Indians,43.75,320.64,30.0,62.69,20.0,60.0,1
1178407,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,42.86,347.6,80.0,50.0,40.0,40.0,0
1178408,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,71.43,308.73,33.33,71.43,80.0,40.0,0
1178409,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Arun Jaitley Stadium,Mumbai Indians,61.54,324.5,50.0,57.14,80.0,60.0,1
1178410,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Eden Gardens,Royal Challengers Bangalore,43.75,307.25,40.0,60.81,20.0,40.0,0
1178411,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Sawai Mansingh Stadium,Rajasthan Royals,51.72,303.49,28.57,68.09,80.0,40.0,1
1178412,Kings XI Punjab,Delhi Capitals,Delhi Capitals,field,Arun Jaitley Stadium,Delhi Capitals,50.0,324.5,50.0,57.14,40.0,60.0,1
1178413,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,67.86,308.73,50.0,71.43,20.0,40.0,1
1178414,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,M.Chinnaswamy Stadium,Royal Challengers Bangalore,33.33,341.8,53.33,50.0,40.0,80.0,0
1178415,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Sawai Mansingh Stadium,Delhi Capitals,36.36,303.49,68.09,100.0,40.0,80.0,1
1178416,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,MA Chidambaram Stadium,Chennai Super Kings,28.57,284.78,50.0,77.78,40.0,60.0,1
1178417,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,M.Chinnaswamy Stadium,Royal Challengers Bangalore,46.15,341.8,53.33,50.0,60.0,40.0,0
1178418,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Eden Gardens,Rajasthan Royals,50.0,307.25,60.81,22.22,0.0,40.0,1
1178419,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,MA Chidambaram Stadium,Mumbai Indians,54.05,284.78,100.0,77.78,60.0,60.0,0
1178420,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Sawai Mansingh Stadium,Rajasthan Royals,55.0,303.49,33.33,68.09,40.0,60.0,1
1178421,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,bat,Arun Jaitley Stadium,Delhi Capitals,55.56,324.5,57.14,50.0,80.0,80.0,1
1178422,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Eden Gardens,Kolkata Knight Riders,32.35,307.25,60.81,76.92,0.0,60.0,0
1178423,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,68.75,308.73,71.43,50.0,40.0,20.0,0
1178425,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,MA Chidambaram Stadium,Chennai Super Kings,58.33,284.78,77.78,50.0,40.0,80.0,0
1178426,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Wankhede Stadium,Mumbai Indians,56.52,320.64,62.69,14.29,60.0,60.0,1
1178427,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Punjab Cricket Association IS Bindra Stadium,Kolkata Knight Riders,33.33,347.6,80.0,100.0,20.0,20.0,1
1178428,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,Arun Jaitley Stadium,Delhi Capitals,36.36,324.5,50.0,57.14,60.0,60.0,0
1178429,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,M.Chinnaswamy Stadium,Royal Challengers Bangalore,54.55,341.8,50.0,53.33,40.0,60.0,1
1178430,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,60.87,347.6,50.0,80.0,40.0,20.0,1
1178431,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Wankhede Stadium,Mumbai Indians,32.35,320.64,11.11,62.69,40.0,60.0,1
1181764,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,MA Chidambaram Stadium,Mumbai Indians,45.95,284.78,77.78,100.0,40.0,60.0,0
1181766,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Capitals,41.67,288.15,50.0,50.0,20.0,80.0,1
1181767,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Chennai Super Kings,41.67,288.15,50.0,100.0,80.0,40.0,1
1181768,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Rajiv Gandhi International Stadium,Mumbai Indians,54.05,308.73,66.67,33.33,80.0,40.0,1
1216492,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Sheikh Zayed Stadium,Chennai Super Kings,54.05,305.41,66.67,50.0,80.0,40.0,1
1216493,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,field,Dubai International Cricket Stadium,Delhi Capitals,50.0,314.13,46.15,62.5,60.0,20.0,0
1216534,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Dubai International Cricket Stadium,Royal Challengers Bangalore,45.45,314.13,66.67,53.85,60.0,80.0,0
1216496,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Sharjah Cricket Stadium,Rajasthan Royals,44.83,306.54,33.33,50.0,40.0,40.0,0
1216508,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Sheikh Zayed Stadium,Mumbai Indians,67.65,305.41,66.67,54.55,60.0,60.0,0
1216510,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Dubai International Cricket Stadium,Kings XI Punjab,53.85,314.13,62.5,66.67,40.0,40.0,0
1216539,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Dubai International Cricket Stadium,Delhi Capitals,41.67,314.13,46.15,64.29,20.0,40.0,0
1216545,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Sheikh Zayed Stadium,Kolkata Knight Riders,32.14,305.41,33.33,54.55,40.0,40.0,0
1216527,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Sharjah Cricket Stadium,Rajasthan Royals,42.86,306.54,80.0,33.33,60.0,20.0,1
1216547,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Dubai International Cricket Stadium,Royal Challengers Bangalore,43.75,314.13,66.67,30.0,60.0,80.0,0
1216532,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Sheikh Zayed Stadium,Sunrisers Hyderabad,41.67,305.41,33.33,40.0,60.0,60.0,0
1216504,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Dubai International Cricket Stadium,Kolkata Knight Riders,50.0,314.13,42.86,20.0,60.0,40.0,0
1216503,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,Sheikh Zayed Stadium,Mumbai Indians,53.85,305.41,66.67,33.33,60.0,40.0,0
1216516,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Dubai International Cricket Stadium,Sunrisers Hyderabad,28.57,314.13,53.85,64.29,40.0,40.0,1
1216514,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Sheikh Zayed Stadium,Royal Challengers Bangalore,44.44,305.41,75.0,33.33,40.0,20.0,0
1216515,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Sharjah Cricket Stadium,Delhi Capitals,58.33,306.54,66.67,62.5,80.0,80.0,0
1216513,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,Dubai International Cricket Stadium,Chennai Super Kings,39.13,314.13,62.5,64.29,40.0,40.0,0
1216538,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Sharjah Cricket Stadium,Mumbai Indians,56.52,306.54,50.0,28.57,80.0,60.0,1
1216519,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Dubai International Cricket Stadium,Delhi Capitals,55.56,314.13,46.15,66.67,80.0,20.0,0
1216511,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Sheikh Zayed Stadium,Mumbai Indians,51.72,305.41,66.67,75.0,60.0,40.0,1
1216501,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Sheikh Zayed Stadium,Kolkata Knight Riders,34.48,305.41,54.55,50.0,60.0,40.0,1
1216542,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,bat,Dubai International Cricket Stadium,Sunrisers Hyderabad,68.75,314.13,53.85,62.5,40.0,40.0,1
1216500,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Sharjah Cricket Stadium,Delhi Capitals,63.64,306.54,66.67,33.33,60.0,60.0,0
1216523,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,Sheikh Zayed Stadium,Kolkata Knight Riders,66.67,305.41,54.55,33.33,40.0,60.0,1
1216525,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,Dubai International Cricket Stadium,Royal Challengers Bangalore,33.33,314.13,66.67,64.29,40.0,40.0,1
1216507,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Dubai International Cricket Stadium,Rajasthan Royals,55.0,314.13,53.85,20.0,40.0,20.0,0
1216529,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,Sheikh Zayed Stadium,Mumbai Indians,38.46,305.41,40.0,66.67,80.0,80.0,0
1216540,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Sharjah Cricket Stadium,Royal Challengers Bangalore,43.75,306.54,37.5,62.5,60.0,40.0,1
1216528,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Dubai International Cricket Stadium,Chennai Super Kings,71.43,314.13,64.29,53.85,20.0,60.0,1
1216543,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Dubai International Cricket Stadium,Delhi Capitals,63.64,314.13,46.15,20.0,20.0,80.0,1
